site_code,year,biomass_date,first_treatment_date,X365day.trt,drought_trt,fake_bioDat,trt,block,plot,subplot,ppt_num_NA_ghcn,ppt_num_NA_sub,ppt_num_wc_interp_sub,ppt_num_NA_chirps,ppt_ghcn,ppt_sub,ppt_chirps,num_drought_days,ppt,ppt_source,SiteSurvey,Years.DrtTrt,ANPP,ANPP.units,Can.We.Convert.StandingBio.to.ANPP,How.Calc.ANPP.from.StandBio,IfNot365.WhenShelterRemove,IfNot365.WhenShelterSet,annual_ppt_used
naqu.cn,2020,2020-08-23,2018-01-02,Yes,0.5,FALSE,Control,5,2,A,NA,357,NA,0,NA,24.748384,481.1612395569682,234,481.1612395569682,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2020,2020-08-23,2018-01-02,Yes,0.5,FALSE,Control,6,6,A,NA,357,NA,0,NA,24.748384,481.1612395569682,234,481.1612395569682,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2020,2020-08-23,2018-01-02,Yes,0.5,FALSE,Drought,1,9,A,NA,357,NA,0,NA,24.748384,315.4966566823423,234,315.4966566823423,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2020,2020-08-23,2018-01-02,Yes,0.5,FALSE,Drought,2,15,A,NA,357,NA,0,NA,24.748384,315.4966566823423,234,315.4966566823423,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2020,2020-08-23,2018-01-02,Yes,0.5,FALSE,Drought,3,1,A,NA,357,NA,0,NA,24.748384,315.4966566823423,234,315.4966566823423,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2020,2020-08-23,2018-01-02,Yes,0.5,FALSE,Drought,4,8,A,NA,357,NA,0,NA,24.748384,315.4966566823423,234,315.4966566823423,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2020,2020-08-23,2018-01-02,Yes,0.5,FALSE,Drought,5,3,A,NA,357,NA,0,NA,24.748384,315.4966566823423,234,315.4966566823423,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2020,2020-08-23,2018-01-02,Yes,0.5,FALSE,Drought,6,12,A,NA,357,NA,0,NA,24.748384,315.4966566823423,234,315.4966566823423,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2021,2021-08-25,2018-01-02,Yes,0.5,FALSE,Control,1,13,A,NA,365,NA,0,NA,NA,449.12184592676203,365,449.12184592676203,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2021,2021-08-25,2018-01-02,Yes,0.5,FALSE,Control,2,14,A,NA,365,NA,0,NA,NA,449.12184592676203,365,449.12184592676203,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2021,2021-08-25,2018-01-02,Yes,0.5,FALSE,Control,3,7,A,NA,365,NA,0,NA,NA,449.12184592676203,365,449.12184592676203,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2021,2021-08-25,2018-01-02,Yes,0.5,FALSE,Control,4,16,A,NA,365,NA,0,NA,NA,449.12184592676203,365,449.12184592676203,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2021,2021-08-25,2018-01-02,Yes,0.5,FALSE,Control,5,2,A,NA,365,NA,0,NA,NA,449.12184592676203,365,449.12184592676203,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2021,2021-08-25,2018-01-02,Yes,0.5,FALSE,Control,6,6,A,NA,365,NA,0,NA,NA,449.12184592676203,365,449.12184592676203,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2021,2021-08-25,2018-01-02,Yes,0.5,FALSE,Drought,1,9,A,NA,365,NA,0,NA,NA,224.56092296338102,365,224.56092296338102,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2021,2021-08-25,2018-01-02,Yes,0.5,FALSE,Drought,2,15,A,NA,365,NA,0,NA,NA,224.56092296338102,365,224.56092296338102,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2021,2021-08-25,2018-01-02,Yes,0.5,FALSE,Drought,3,1,A,NA,365,NA,0,NA,NA,224.56092296338102,365,224.56092296338102,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2021,2021-08-25,2018-01-02,Yes,0.5,FALSE,Drought,4,8,A,NA,365,NA,0,NA,NA,224.56092296338102,365,224.56092296338102,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2021,2021-08-25,2018-01-02,Yes,0.5,FALSE,Drought,5,3,A,NA,365,NA,0,NA,NA,224.56092296338102,365,224.56092296338102,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
naqu.cn,2021,2021-08-25,2018-01-02,Yes,0.5,FALSE,Drought,6,12,A,NA,365,NA,0,NA,NA,224.56092296338102,365,224.56092296338102,chirps,GCN-Naqu,4,Yes,1 g/m^2,,,,,FALSE
neudamm.na,2012,2012-03-12,2018-01-01,Yes,0.5,TRUE,Control,NA,NA,NA,NA,NA,NA,0,NA,NA,273.94154101610184,NA,273.94154101610184,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
neudamm.na,2012,2012-03-12,2018-01-01,Yes,0.5,TRUE,Drought,NA,NA,NA,NA,NA,NA,0,NA,NA,273.94154101610184,NA,273.94154101610184,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
neudamm.na,2013,2013-03-12,2018-01-01,Yes,0.5,TRUE,Control,NA,NA,NA,NA,NA,NA,0,NA,NA,610.4309196472168,NA,610.4309196472168,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
neudamm.na,2013,2013-03-12,2018-01-01,Yes,0.5,TRUE,Drought,NA,NA,NA,NA,NA,NA,0,NA,NA,610.4309196472168,NA,610.4309196472168,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
neudamm.na,2014,2014-03-12,2018-01-01,Yes,0.5,TRUE,Control,NA,NA,NA,NA,NA,NA,0,NA,NA,589.9787273406982,NA,589.9787273406982,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
neudamm.na,2014,2014-03-12,2018-01-01,Yes,0.5,TRUE,Drought,NA,NA,NA,NA,NA,NA,0,NA,NA,589.9787273406982,NA,589.9787273406982,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
neudamm.na,2015,2015-03-12,2018-01-01,Yes,0.5,TRUE,Control,NA,NA,NA,NA,NA,NA,0,NA,NA,223.48806381225586,NA,223.48806381225586,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
neudamm.na,2015,2015-03-12,2018-01-01,Yes,0.5,TRUE,Drought,NA,NA,NA,NA,NA,NA,0,NA,NA,223.48806381225586,NA,223.48806381225586,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
neudamm.na,2016,2016-03-12,2018-01-01,Yes,0.5,FALSE,Control,1,2,A,NA,NA,NA,0,NA,NA,376.5227190256119,NA,376.5227190256119,chirps,Neudamm,NA,,,,,,,FALSE
neudamm.na,2016,2016-03-11,2018-01-01,Yes,0.5,FALSE,Control,1,3,A,NA,NA,NA,0,NA,NA,376.5227190256119,NA,376.5227190256119,chirps,Neudamm,NA,,,,,,,FALSE
neudamm.na,2016,2016-03-11,2018-01-01,Yes,0.5,FALSE,Control,1,6,A,NA,NA,NA,0,NA,NA,376.5227190256119,NA,376.5227190256119,chirps,Neudamm,NA,,,,,,,FALSE
neudamm.na,2016,2016-03-12,2018-01-01,Yes,0.5,FALSE,Drought,1,1,A,NA,NA,NA,0,NA,NA,376.5227190256119,NA,376.5227190256119,chirps,Neudamm,NA,,,,,,,FALSE
neudamm.na,2016,2016-03-11,2018-01-01,Yes,0.5,FALSE,Drought,1,4,A,NA,NA,NA,0,NA,NA,376.5227190256119,NA,376.5227190256119,chirps,Neudamm,NA,,,,,,,FALSE
neudamm.na,2016,2016-03-11,2018-01-01,Yes,0.5,FALSE,Drought,1,5,A,NA,NA,NA,0,NA,NA,376.5227190256119,NA,376.5227190256119,chirps,Neudamm,NA,,,,,,,FALSE
nnss.us,2015,2015-06-08,2019-06-08,Yes,0.6,TRUE,Control,NA,NA,NA,365,365,NA,0,NA,NA,105.3776296377182,0,105.3776296377182,chirps,NA,NA,NA,NA,NA,NA,,,FALSE
nnss.us,2015,2015-06-08,2019-06-08,Yes,0.6,TRUE,Drought,NA,NA,NA,365,365,NA,0,NA,NA,105.3776296377182,0,105.3776296377182,chirps,NA,NA,NA,NA,NA,NA,,,FALSE
nnss.us,2016,2016-06-08,2019-06-08,Yes,0.6,TRUE,Control,NA,NA,NA,365,365,NA,0,NA,NA,125.59452623128891,0,125.59452623128891,chirps,NA,NA,NA,NA,NA,NA,,,FALSE
nnss.us,2016,2016-06-08,2019-06-08,Yes,0.6,TRUE,Drought,NA,NA,NA,365,365,NA,0,NA,NA,125.59452623128891,0,125.59452623128891,chirps,NA,NA,NA,NA,NA,NA,,,FALSE
nnss.us,2017,2017-06-08,2019-06-08,Yes,0.6,TRUE,Control,NA,NA,NA,365,365,NA,0,NA,NA,124.2102142572403,0,124.2102142572403,chirps,NA,NA,NA,NA,NA,NA,,,FALSE
nnss.us,2017,2017-06-08,2019-06-08,Yes,0.6,TRUE,Drought,NA,NA,NA,365,365,NA,0,NA,NA,124.2102142572403,0,124.2102142572403,chirps,NA,NA,NA,NA,NA,NA,,,FALSE
nnss.us,2018,2018-06-08,2019-06-08,Yes,0.6,TRUE,Control,NA,NA,NA,365,365,NA,0,NA,NA,170.15640023350716,0,170.15640023350716,chirps,NA,NA,NA,NA,NA,NA,,,FALSE
nnss.us,2018,2018-06-08,2019-06-08,Yes,0.6,TRUE,Drought,NA,NA,NA,365,365,NA,0,NA,NA,170.15640023350716,0,170.15640023350716,chirps,NA,NA,NA,NA,NA,NA,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Control,1,101,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Control,1,102,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Control,1,103,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Control,1,104,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Control,1,105,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Control,1,106,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Control,1,107,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Control,1,108,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Control,1,109,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Control,1,110,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Drought,1,111,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Drought,1,112,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Drought,1,113,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Drought,1,114,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Drought,1,115,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Drought,1,116,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Drought,1,117,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Drought,1,118,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Drought,1,119,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2019,2019-06-08,2019-06-08,Yes,0.6,FALSE,Drought,1,120,A,207,365,NA,0,52.7,NA,137.1622262597084,0,137.1622262597084,chirps,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Control,1,101,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Control,1,102,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Control,1,103,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Control,1,104,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Control,1,105,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Control,1,106,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Control,1,107,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Control,1,108,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Control,1,109,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Control,1,110,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Drought,1,111,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Drought,1,112,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Drought,1,113,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Drought,1,114,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Drought,1,115,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Drought,1,116,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Drought,1,117,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Drought,1,118,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Drought,1,119,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
nnss.us,2020,2020-05-20,2019-06-08,Yes,0.6,FALSE,Drought,1,120,A,0,225,NA,0,99,49.022,107.85846531391144,0,99,ghcn,NNSS,NA,,,,,,,FALSE
noor.ir,2015,2015-07-23,2017-07-07,Yes,0.5556,TRUE,Control,NA,NA,NA,NA,365,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,FALSE
noor.ir,2015,2015-07-23,2017-07-07,Yes,0.5556,TRUE,Drought,NA,NA,NA,NA,365,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,FALSE
noor.ir,2016,2016-07-23,2017-07-07,Yes,0.5556,TRUE,Control,NA,NA,NA,NA,365,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,FALSE
noor.ir,2016,2016-07-23,2017-07-07,Yes,0.5556,TRUE,Drought,NA,NA,NA,NA,365,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,FALSE
noor.ir,2017,2017-07-23,2017-07-07,Yes,0.5556,TRUE,Control,NA,NA,NA,NA,365,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,FALSE
noor.ir,2017,2017-07-23,2017-07-07,Yes,0.5556,TRUE,Drought,NA,NA,NA,NA,365,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,FALSE
noor.ir,2018,2018-07-23,2017-07-07,Yes,0.5556,TRUE,Control,NA,NA,NA,NA,365,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,FALSE
noor.ir,2018,2018-07-23,2017-07-07,Yes,0.5556,TRUE,Drought,NA,NA,NA,NA,365,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,,,FALSE
noor.ir,2019,2019-07-23,2017-07-07,Yes,0.5556,FALSE,Control,1,1,A,NA,162,NA,NA,NA,320.6048384,NA,16,NA,NA,Noor,NA,Yes,0.2 g/m2,,,,,FALSE
noor.ir,2019,2019-07-23,2017-07-07,Yes,0.5556,FALSE,Control,1,2,A,NA,162,NA,NA,NA,320.6048384,NA,16,NA,NA,Noor,NA,Yes,0.2 g/m2,,,,,FALSE
noor.ir,2019,2019-07-23,2017-07-07,Yes,0.5556,FALSE,Drought,1,3,A,NA,162,NA,NA,NA,318.6835380416,NA,16,NA,NA,Noor,NA,Yes,0.2 g/m2,,,,,FALSE
noor.ir,2019,2019-07-23,2017-07-07,Yes,0.5556,FALSE,Drought,1,4,A,NA,162,NA,NA,NA,318.6835380416,NA,16,NA,NA,Noor,NA,Yes,0.2 g/m2,,,,,FALSE
nplatte.us,2011,2011-08-16,2016-04-23,Yes,0.63,TRUE,Control,NA,NA,NA,365,365,NA,0,NA,NA,373.7005784511566,0,373.7005784511566,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
nplatte.us,2011,2011-08-16,2016-04-23,Yes,0.63,TRUE,Drought,NA,NA,NA,365,365,NA,0,NA,NA,373.7005784511566,0,373.7005784511566,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
nplatte.us,2012,2012-08-16,2016-04-23,Yes,0.63,TRUE,Control,NA,NA,NA,365,365,NA,0,NA,NA,372.9235192388296,0,372.9235192388296,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
nplatte.us,2012,2012-08-16,2016-04-23,Yes,0.63,TRUE,Drought,NA,NA,NA,365,365,NA,0,NA,NA,372.9235192388296,0,372.9235192388296,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
nplatte.us,2013,2013-08-16,2016-04-23,Yes,0.63,TRUE,Control,NA,NA,NA,365,365,NA,0,NA,NA,312.5755697786808,0,312.5755697786808,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
nplatte.us,2013,2013-08-16,2016-04-23,Yes,0.63,TRUE,Drought,NA,NA,NA,365,365,NA,0,NA,NA,312.5755697786808,0,312.5755697786808,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
nplatte.us,2014,2014-08-16,2016-04-23,Yes,0.63,TRUE,Control,NA,NA,NA,365,365,NA,0,NA,NA,241.51783353090286,0,241.51783353090286,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
nplatte.us,2014,2014-08-16,2016-04-23,Yes,0.63,TRUE,Drought,NA,NA,NA,365,365,NA,0,NA,NA,241.51783353090286,0,241.51783353090286,chirps,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
nplatte.us,2015,2015-08-16,2016-04-23,Yes,0.63,FALSE,Control,1,1,A,365,365,NA,0,NA,NA,258.83894380927086,0,258.83894380927086,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2015,2015-08-16,2016-04-23,Yes,0.63,FALSE,Control,1,3,A,365,365,NA,0,NA,NA,258.83894380927086,0,258.83894380927086,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2015,2015-08-16,2016-04-23,Yes,0.63,FALSE,Control,1,5,A,365,365,NA,0,NA,NA,258.83894380927086,0,258.83894380927086,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2015,2015-08-16,2016-04-23,Yes,0.63,FALSE,Control,1,7,A,365,365,NA,0,NA,NA,258.83894380927086,0,258.83894380927086,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2015,2015-08-16,2016-04-23,Yes,0.63,FALSE,Control,1,9,A,365,365,NA,0,NA,NA,258.83894380927086,0,258.83894380927086,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2015,2015-08-16,2016-04-23,Yes,0.63,FALSE,Control,1,11,A,365,365,NA,0,NA,NA,258.83894380927086,0,258.83894380927086,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2015,2015-08-16,2016-04-23,Yes,0.63,FALSE,Control,1,13,A,365,365,NA,0,NA,NA,258.83894380927086,0,258.83894380927086,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2015,2015-08-16,2016-04-23,Yes,0.63,FALSE,Control,1,15,A,365,365,NA,0,NA,NA,258.83894380927086,0,258.83894380927086,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2015,2015-08-16,2016-04-23,Yes,0.63,FALSE,Drought,1,2,A,365,365,NA,0,NA,NA,258.83894380927086,0,258.83894380927086,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2015,2015-08-16,2016-04-23,Yes,0.63,FALSE,Drought,1,4,A,365,365,NA,0,NA,NA,258.83894380927086,0,258.83894380927086,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2015,2015-08-16,2016-04-23,Yes,0.63,FALSE,Drought,1,6,A,365,365,NA,0,NA,NA,258.83894380927086,0,258.83894380927086,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2015,2015-08-16,2016-04-23,Yes,0.63,FALSE,Drought,1,8,A,365,365,NA,0,NA,NA,258.83894380927086,0,258.83894380927086,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2015,2015-08-16,2016-04-23,Yes,0.63,FALSE,Drought,1,10,A,365,365,NA,0,NA,NA,258.83894380927086,0,258.83894380927086,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2015,2015-08-16,2016-04-23,Yes,0.63,FALSE,Drought,1,12,A,365,365,NA,0,NA,NA,258.83894380927086,0,258.83894380927086,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2015,2015-08-16,2016-04-23,Yes,0.63,FALSE,Drought,1,14,A,365,365,NA,0,NA,NA,258.83894380927086,0,258.83894380927086,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2015,2015-08-16,2016-04-23,Yes,0.63,FALSE,Drought,1,16,A,365,365,NA,0,NA,NA,258.83894380927086,0,258.83894380927086,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2016,2016-08-25,2016-04-23,Yes,0.63,FALSE,Control,1,1,A,130,365,NA,0,214.4,NA,390.2500645816326,0,390.2500645816326,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2016,2016-08-25,2016-04-23,Yes,0.63,FALSE,Control,1,3,A,130,365,NA,0,214.4,NA,390.2500645816326,0,390.2500645816326,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2016,2016-08-25,2016-04-23,Yes,0.63,FALSE,Control,1,5,A,130,365,NA,0,214.4,NA,390.2500645816326,0,390.2500645816326,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2016,2016-08-25,2016-04-23,Yes,0.63,FALSE,Control,1,7,A,130,365,NA,0,214.4,NA,390.2500645816326,0,390.2500645816326,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2016,2016-08-25,2016-04-23,Yes,0.63,FALSE,Control,1,9,A,130,365,NA,0,214.4,NA,390.2500645816326,0,390.2500645816326,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2016,2016-08-25,2016-04-23,Yes,0.63,FALSE,Control,1,11,A,130,365,NA,0,214.4,NA,390.2500645816326,0,390.2500645816326,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2016,2016-08-25,2016-04-23,Yes,0.63,FALSE,Control,1,13,A,130,365,NA,0,214.4,NA,390.2500645816326,0,390.2500645816326,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2016,2016-08-25,2016-04-23,Yes,0.63,FALSE,Control,1,15,A,130,365,NA,0,214.4,NA,390.2500645816326,0,390.2500645816326,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2016,2016-08-25,2016-04-23,Yes,0.63,FALSE,Drought,1,2,A,130,365,NA,0,214.4,NA,390.2500645816326,0,390.2500645816326,chirps,North Platte,3,No,,No,,,,FALSE
nplatte.us,2016,2016-08-25,2016-04-23,Yes,0.63,FALSE,Drought,1,4,A,130,365,NA,0,214.4,NA,390.2500645816326,0,390.2500645816326,chirps,North Platte,3,No,,No,,,,FALSE
